Addresses/Brussels/Phone,Addresses/Strasbourg/Phone,Country,Constituency,Constituencies/0/end,Facebook/0,Mail/0,Name/family,Name/sur,Photo,Twitter/0,UserID,meta/updated,meta/url
+322 28 45107,+333 88 1 75107,Italy,Centrale,9999-12-31T00:00:00,,barbara.spinelli@europarl.europa.eu,SPINELLI,Barbara,http://www.europarl.europa.eu/mepphoto/124810.jpg,,124810,2016-04-28T02:29:47,http://www.europarl.europa.eu/meps/en/124810/_history.html
+322 28 45715,+333 88 1 75715,Italy,Meridionale,9999-12-31T00:00:00,,eleonora.forenza@europarl.europa.eu,FORENZA,Eleonora,http://www.europarl.europa.eu/mepphoto/125193.jpg,https://twitter.com/eleonoraforenza,125193,2016-08-09T10:41:04,http://www.europarl.europa.eu/meps/en/125193/_history.html
+322 28 45812,+333 88 1 75812,Italy,Meridionale,9999-12-31T00:00:00,https://www.facebook.com/pages/RAFFAELE-FITTO/34987266938,raffaele.fitto@europarl.europa.eu,FITTO,Raffaele,http://www.europarl.europa.eu/mepphoto/4465.jpg,https://twitter.com/raffaelefitto,4465,2016-06-15T00:51:12,http://www.europarl.europa.eu/meps/en/4465/_history.html
+322 28 45290,+333 88 1 75290,Italy,Nord-Occidentale,9999-12-31T00:00:00,,eleonora.evi@europarl.europa.eu,EVI,Eleonora,http://www.europarl.europa.eu/mepphoto/124779.jpg,,124779,2016-04-19T01:05:58,http://www.europarl.europa.eu/meps/en/124779/_history.html
+322 28 45393,+333 88 1 75393,Italy,Nord-Orientale,9999-12-31T00:00:00,https://www.facebook.com/pages/Elisabetta-Gardini/114266221965026,elisabetta.gardini@europarl.europa.eu,GARDINI,Elisabetta,http://www.europarl.europa.eu/mepphoto/58758.jpg,https://twitter.com/EGardini,58758,2016-05-26T00:54:50,http://www.europarl.europa.eu/meps/en/58758/_history.html
+322 28 45410,+333 88 1 75410,Italy,Meridionale,9999-12-31T00:00:00,https://www.facebook.com/LauraFerraraM5S/,laura.ferrara@europarl.europa.eu,FERRARA,Laura,http://www.europarl.europa.eu/mepphoto/124833.jpg,https://twitter.com/LFerraraM5S,124833,2016-08-09T10:39:23,http://www.europarl.europa.eu/meps/en/124833/_history.html
+322 28 45396,+333 88 1 75396,Italy,Nord-Occidentale,9999-12-31T00:00:00,,marco.valli@europarl.europa.eu,VALLI,Marco,http://www.europarl.europa.eu/mepphoto/124778.jpg,,124778,2016-09-09T01:47:31,http://www.europarl.europa.eu/meps/en/124778/_history.html
+322 28 45714,+333 88 1 75714,Italy,Meridionale,9999-12-31T00:00:00,http://www.facebook.com/adinolfiisabella,isabella.adinolfi@europarl.europa.eu,ADINOLFI,Isabella,http://www.europarl.europa.eu/mepphoto/124831.jpg,http://twitter.com/Isa_Adinolfi,124831,2016-09-12T00:29:44,http://www.europarl.europa.eu/meps/en/124831/_history.html
+322 28 45143,+333 88 1 75143,Italy,Centrale,9999-12-31T00:00:00,https://www.facebook.com/nicola.danti,nicola.danti@europarl.europa.eu,DANTI,Nicola,http://www.europarl.europa.eu/mepphoto/124821.jpg,https://twitter.com/DantiNicola/,124821,2016-08-31T00:46:28,http://www.europarl.europa.eu/meps/en/124821/_history.html
+322 28 45236,+333 88 1 75236,Italy,Meridionale,9999-12-31T00:00:00,http://www.facebook.com/pages/BARBARA-MATERA/78020429052,barbara.matera@europarl.europa.eu,MATERA,Barbara,http://www.europarl.europa.eu/mepphoto/96813.jpg,http://twitter.com/materabarbara,96813,2016-04-28T01:52:54,http://www.europarl.europa.eu/meps/en/96813/_history.html
+322 28 45313,+333 88 1 75313,Italy,Centrale,9999-12-31T00:00:00,https://www.facebook.com/goffredo.bettini,goffredo.bettini@europarl.europa.eu,BETTINI,Goffredo Maria,http://www.europarl.europa.eu/mepphoto/124819.jpg,https://twitter.com/GoffredoBettini,124819,2016-08-09T10:22:53,http://www.europarl.europa.eu/meps/en/124819/_history.html
+322 28 45513,+333 88 1 75513,Italy,Nord-Occidentale,9999-12-31T00:00:00,https://www.facebook.com/pages/Sergio-Cofferati-pagina-ufficiale/328221143879722,sergio.cofferati@europarl.europa.eu,COFFERATI,Sergio Gaetano,http://www.europarl.europa.eu/mepphoto/96915.jpg,http://twitter.com/Cofferati,96915,2016-09-10T00:45:05,http://www.europarl.europa.eu/meps/en/96915/_history.html
+322 28 45259,+333 88 1 75259,Italy,Nord-Occidentale,9999-12-31T00:00:00,https://www.facebook.com/alberto.cirioii,alberto.cirio@europarl.europa.eu,CIRIO,Alberto,http://www.europarl.europa.eu/mepphoto/124772.jpg,https://twitter.com/Alberto_Cirio,124772,2016-09-02T00:44:55,http://www.europarl.europa.eu/meps/en/124772/_history.html
+322 28 45711,+333 88 1 75711,Italy,Nord-Orientale,9999-12-31T00:00:00,,marco.affronte@europarl.europa.eu,AFFRONTE,Marco,http://www.europarl.europa.eu/mepphoto/124797.jpg,,124797,2016-09-02T00:29:37,http://www.europarl.europa.eu/meps/en/124797/_history.html
+322 28 45311,+333 88 1 75311,Italy,Meridionale,9999-12-31T00:00:00,https://www.facebook.com/pages/Massimo-Paolucci/236135253246260,massimo.paolucci@europarl.europa.eu,PAOLUCCI,Massimo,http://www.europarl.europa.eu/mepphoto/124849.jpg,https://twitter.com/MassimoPaolucc6,124849,2016-09-02T01:29:21,http://www.europarl.europa.eu/meps/en/124849/_history.html
+322 28 45382,+333 88 1 75382,Italy,Meridionale,9999-12-31T00:00:00,https://www.facebook.com/piernicolapedicini.m5sbasilicata,piernicola.pedicini@europarl.europa.eu,PEDICINI,Piernicola,http://www.europarl.europa.eu/mepphoto/124844.jpg,https://twitter.com/PediciniM5S,124844,2016-08-10T02:04:06,http://www.europarl.europa.eu/meps/en/124844/_history.html
+322 28 45422,+333 88 1 75422,Italy,Meridionale,9999-12-31T00:00:00,,daniela.aiuto@europarl.europa.eu,AIUTO,Daniela,http://www.europarl.europa.eu/mepphoto/124842.jpg,,124842,2016-09-02T00:30:06,http://www.europarl.europa.eu/meps/en/124842/_history.html
+322 28 45229,+333 88 1 75229,Italy,Meridionale,9999-12-31T00:00:00,https://www.facebook.com/pages/Pina-Picierno/212896992084952,giuseppina.picierno@europarl.europa.eu,PICIERNO,Pina,http://www.europarl.europa.eu/mepphoto/124846.jpg,https://twitter.com/pinapic,124846,2016-09-09T01:25:39,http://www.europarl.europa.eu/meps/en/124846/_history.html
+322 28 45504,+333 88 1 75504,Italy,Nord-Occidentale,9999-12-31T00:00:00,https://www.facebook.com/massimilianosalini.it,massimiliano.salini@europarl.europa.eu,SALINI,Massimiliano,http://www.europarl.europa.eu/mepphoto/125670.jpg,https://twitter.com/MaxSalini,125670,2016-08-10T02:13:59,http://www.europarl.europa.eu/meps/en/125670/_history.html
+322 28 45148,+333 88 1 75148,Italy,Nord-Occidentale,9999-12-31T00:00:00,https://www.facebook.com/mercedesbresso,mercedes.bresso@europarl.europa.eu,BRESSO,Mercedes,http://www.europarl.europa.eu/mepphoto/28346.jpg,https://twitter.com/mercedesbresso,28346,2016-09-13T00:42:38,http://www.europarl.europa.eu/meps/en/28346/_history.html
+322 28 45421,+333 88 1 75421,Italy,Centrale,9999-12-31T00:00:00,https://www.facebook.com/enricogasbarra2?fref=ts,enrico.gasbarra@europarl.europa.eu,GASBARRA,Enrico,http://www.europarl.europa.eu/mepphoto/124817.jpg,https://twitter.com/enricogasbarra,124817,2016-08-09T10:43:17,http://www.europarl.europa.eu/meps/en/124817/_history.html
+322 28 45269,+333 88 1 75269,Italy,Nord-Orientale,9999-12-31T00:00:00,https://www.facebook.com/pages/Remo-Sernagiotto/58158193107,remo.sernagiotto@europarl.europa.eu,SERNAGIOTTO,Remo,http://www.europarl.europa.eu/mepphoto/124794.jpg,https://twitter.com/SernagiottoRemo,124794,2016-08-10T02:18:29,http://www.europarl.europa.eu/meps/en/124794/_history.html
+322 28 45546,+333 88 1 75546,Italy,Centrale,9999-12-31T00:00:00,,laura.agea@europarl.europa.eu,AGEA,Laura,http://www.europarl.europa.eu/mepphoto/124811.jpg,,124811,2016-08-02T00:29:44,http://www.europarl.europa.eu/meps/en/124811/_history.html
+322 28 45762,+333 88 1 75762,Italy,Nord-Orientale,9999-12-31T00:00:00,https://www.facebook.com/ellyschlein1,elly.schlein@europarl.europa.eu,SCHLEIN,Elly,http://www.europarl.europa.eu/mepphoto/124804.jpg,https://twitter.com/ellyesse,124804,2016-09-10T01:56:09,http://www.europarl.europa.eu/meps/en/124804/_history.html
+322 28 45171,+333 88 1 75171,Italy,Insulare,9999-12-31T00:00:00,,giulia.moi@europarl.europa.eu,MOI,Giulia,http://www.europarl.europa.eu/mepphoto/124859.jpg,,124859,2016-09-02T01:24:50,http://www.europarl.europa.eu/meps/en/124859/_history.html
+322 28 45127,+333 88 1 75127,Italy,Nord-Occidentale,9999-12-31T00:00:00,https://www.facebook.com/ToiaPatrizia,patrizia.toia@europarl.europa.eu,TOIA,Patrizia,http://www.europarl.europa.eu/mepphoto/28340.jpg,https://twitter.com/toiapatrizia,28340,2016-06-19T01:45:04,http://www.europarl.europa.eu/meps/en/28340/_history.html
+322 28 45634,+333 88 1 75634,Italy,Nord-Occidentale,9999-12-31T00:00:00,https://www.facebook.com/brianorenata,renata.briano@europarl.europa.eu,BRIANO,Renata,http://www.europarl.europa.eu/mepphoto/124787.jpg,https://twitter.com/renatabriano,124787,2016-09-05T00:39:58,http://www.europarl.europa.eu/meps/en/124787/_history.html
+322 28 45531,+333 88 1 75531,Italy,Insulare,9999-12-31T00:00:00,https://www.facebook.com/michelagiuffrida2014,michela.giuffrida@europarl.europa.eu,GIUFFRIDA,Michela,http://www.europarl.europa.eu/mepphoto/124864.jpg,https://twitter.com/m_giuffrida,124864,2016-08-09T10:45:12,http://www.europarl.europa.eu/meps/en/124864/_history.html
+322 28 45363,+333 88 1 75363,Italy,Nord-Orientale,9999-12-31T00:00:00,https://www.facebook.com/fzanonato,flavio.zanonato@europarl.europa.eu,ZANONATO,Flavio,http://www.europarl.europa.eu/mepphoto/124800.jpg,https://twitter.com/flaviozanonato,124800,2016-08-10T02:42:54,http://www.europarl.europa.eu/meps/en/124800/_history.html
+322 28 45218,+333 88 1 75218,Italy,Meridionale,9999-12-31T00:00:00,https://www.facebook.com/cesalorenzo,lorenzo.cesa@europarl.europa.eu,CESA,Lorenzo,http://www.europarl.europa.eu/mepphoto/28451.jpg,https://twitter.com/L_Cesa,28451,2016-08-09T10:28:50,http://www.europarl.europa.eu/meps/en/28451/_history.html
+322 28 45250,+333 88 1 75250,Italy,Meridionale,9999-12-31T00:00:00,https://www.facebook.com/elenagentileofficial?fref=ts,elena.gentile@europarl.europa.eu,GENTILE,Elena,http://www.europarl.europa.eu/mepphoto/124847.jpg,https://twitter.com/elena_gentile,124847,2016-09-10T01:00:35,http://www.europarl.europa.eu/meps/en/124847/_history.html
+322 28 45729,+333 88 1 75729,Italy,Nord-Orientale,9999-12-31T00:00:00,https://www.facebook.com/marabizzotto?ref=hl,mara.bizzotto@europarl.europa.eu,BIZZOTTO,Mara,http://www.europarl.europa.eu/mepphoto/97198.jpg,,97198,2016-09-02T00:37:16,http://www.europarl.europa.eu/meps/en/97198/_history.html
+322 28 45452,+333 88 1 75452,Italy,Nord-Occidentale,9999-12-31T00:00:00,,curzio.maltese@europarl.europa.eu,MALTESE,Curzio,http://www.europarl.europa.eu/mepphoto/125192.jpg,https://twitter.com/curziomaltesetw,125192,2016-09-10T01:30:04,http://www.europarl.europa.eu/meps/en/125192/_history.html
+322 28 45521,+333 88 1 75521,Italy,Centrale,9999-12-31T00:00:00,https://www.facebook.com/pages/Alessandra-Mussolini/112768975401869,alessandra.mussolini@europarl.europa.eu,MUSSOLINI,Alessandra,http://www.europarl.europa.eu/mepphoto/28429.jpg,https://twitter.com/Ale_Mussolini_,28429,2016-06-21T01:28:47,http://www.europarl.europa.eu/meps/en/28429/_history.html
+322 28 45387,+333 88 1 77387,Italy,Insulare,9999-12-31T00:00:00,https://www.facebook.com/pages/Caterina-Chinnici/193719740674113,caterina.chinnici@europarl.europa.eu,CHINNICI,Caterina,http://www.europarl.europa.eu/mepphoto/124861.jpg,https://twitter.com/CaterinaChinnic,124861,2016-09-13T00:48:10,http://www.europarl.europa.eu/meps/en/124861/_history.html
+322 28 45278,+333 88 1 75278,Italy,Nord-Orientale,9999-12-31T00:00:00,http://www.facebook.com/profile.php?id=1556947395&sk=info,lorenzo.fontana@europarl.europa.eu,FONTANA,Lorenzo,http://www.europarl.europa.eu/mepphoto/96993.jpg,,96993,2016-08-09T10:40:43,http://www.europarl.europa.eu/meps/en/96993/_history.html
+322 28 45652,+333 88 1 75652,Italy,Nord-Occidentale,9999-12-31T00:00:00,https://www.facebook.com/danieleviotti74,daniele.viotti@europarl.europa.eu,VIOTTI,Daniele,http://www.europarl.europa.eu/mepphoto/124791.jpg,https://twitter.com/danieleviotti,124791,2016-09-09T01:49:54,http://www.europarl.europa.eu/meps/en/124791/_history.html
+322 28 45763,+333 88 1 75763,Italy,Meridionale,9999-12-31T00:00:00,https://www.facebook.com/pages/Nicola-Caputo/1439514556290274,nicola.caputo@europarl.europa.eu,CAPUTO,Nicola,http://www.europarl.europa.eu/mepphoto/124851.jpg,https://twitter.com/NicolaCaputo,124851,2016-09-02T00:42:09,http://www.europarl.europa.eu/meps/en/124851/_history.html
+322 28 45353,+333 88 1 75353,Italy,Nord-Orientale,9999-12-31T00:00:00,,damiano.zoffoli@europarl.europa.eu,ZOFFOLI,Damiano,http://www.europarl.europa.eu/mepphoto/131051.jpg,,131051,2016-09-10T02:19:10,http://www.europarl.europa.eu/meps/en/131051/_history.html
+322 28 45595,+333 88 1 75595,Italy,Centrale,9999-12-31T00:00:00,https://www.facebook.com/simona.bonafe.5,simona.bonafe@europarl.europa.eu,BONAFÈ,Simona,http://www.europarl.europa.eu/mepphoto/124814.jpg,https://twitter.com/simonabonafe,124814,2016-09-13T00:41:09,http://www.europarl.europa.eu/meps/en/124814/_history.html
+322 28 45358,+333 88 1 75358,Italy,Nord-Orientale,9999-12-31T00:00:00,https://www.facebook.com/demonteisabella,isabella.demonte@europarl.europa.eu,DE MONTE,Isabella,http://www.europarl.europa.eu/mepphoto/124803.jpg,https://twitter.com/IsabellaDeMonte,124803,2016-09-02T00:49:53,http://www.europarl.europa.eu/meps/en/124803/_history.html
+322 28 45188,+333 88 1 75188,Italy,Insulare,9999-12-31T00:00:00,,salvatoredomenico.pogliese@europarl.europa.eu,POGLIESE,Salvatore Domenico,http://www.europarl.europa.eu/mepphoto/124853.jpg,,124853,2016-09-02T01:32:36,http://www.europarl.europa.eu/meps/en/124853/_history.html
+322 28 45675,+333 88 1 75675,Italy,Insulare,9999-12-31T00:00:00,https://www.facebook.com/cicu.salvatore,salvatore.cicu@europarl.europa.eu,CICU,Salvatore,http://www.europarl.europa.eu/mepphoto/124854.jpg,https://twitter.com/SalvoCicu,124854,2016-09-01T00:43:50,http://www.europarl.europa.eu/meps/en/124854/_history.html
+322 28 45746,+333 88 1 75746,Italy,Nord-Occidentale,9999-12-31T00:00:00,https://www.facebook.com/alessiamosca.it,alessia.mosca@europarl.europa.eu,MOSCA,Alessia Maria,http://www.europarl.europa.eu/mepphoto/124868.jpg,https://twitter.com/alessiamosca,124868,2016-08-10T01:58:09,http://www.europarl.europa.eu/meps/en/124868/_history.html
+322 28 45418,+333 88 1 75418,Italy,Meridionale,9999-12-31T00:00:00,https://www.facebook.com/AldoPatriciello,aldo.patriciello@europarl.europa.eu,PATRICIELLO,Aldo,http://www.europarl.europa.eu/mepphoto/36392.jpg,https://twitter.com/PatricielloAldo,36392,2016-08-10T02:03:45,http://www.europarl.europa.eu/meps/en/36392/_history.html
+322 28 45524,+333 88 1 75524,Italy,Centrale,9999-12-31T00:00:00,,dario.tamburrano@europarl.europa.eu,TAMBURRANO,Dario,http://www.europarl.europa.eu/mepphoto/124813.jpg,,124813,2016-09-10T02:04:14,http://www.europarl.europa.eu/meps/en/124813/_history.html
+322 28 45847,+333 88 1 75847,Italy,Nord-Occidentale,9999-12-31T00:00:00,,angelo.ciocca@europarl.europa.eu,CIOCCA,Angelo,http://www.europarl.europa.eu/mepphoto/183793.jpg,,183793,2016-09-13T00:49:08,http://www.europarl.europa.eu/meps/en/183793/_history.html
+322 28 45644,+333 88 1 75644,Italy,Nord-Occidentale,9999-12-31T00:00:00,https://www.facebook.com/benifeibrando ,brando.benifei@europarl.europa.eu,BENIFEI,Brando,http://www.europarl.europa.eu/mepphoto/124867.jpg,https://twitter.com/brandobenifei ,124867,2016-09-01T00:35:36,http://www.europarl.europa.eu/meps/en/124867/_history.html
+322 28 45219,+333 88 1 75219,Italy,Nord-Occidentale,9999-12-31T00:00:00,,stefano.maullu@europarl.europa.eu,MAULLU,Stefano,http://www.europarl.europa.eu/mepphoto/133326.jpg,,133326,2016-09-09T01:16:46,http://www.europarl.europa.eu/meps/en/133326/_history.html
+322 28 45645,+333 88 1 75645,Italy,Nord-Occidentale,9999-12-31T00:00:00,https://www.facebook.com/pages/Luigi-Morgano/778761252142069,luigi.morgano@europarl.europa.eu,MORGANO,Luigi,http://www.europarl.europa.eu/mepphoto/124788.jpg,,124788,2016-09-02T01:25:47,http://www.europarl.europa.eu/meps/en/124788/_history.html
+322 28 45123,+333 88 1 75123,Italy,Nord-Orientale,9999-12-31T00:00:00,https://www.facebook.com/CecileKyengeKashetu,kashetu.kyenge@europarl.europa.eu,KYENGE,Cécile Kashetu,http://www.europarl.europa.eu/mepphoto/124801.jpg,https://twitter.com/ckyenge,124801,2016-08-18T01:11:24,http://www.europarl.europa.eu/meps/en/124801/_history.html
+322 28 45158,+333 88 1 75158,Italy,Nord-Orientale,9999-12-31T00:00:00,http://www.facebook.com/herbert.dorfmann,herbert.dorfmann@europarl.europa.eu,DORFMANN,Herbert,http://www.europarl.europa.eu/mepphoto/96787.jpg,https://twitter.com/HerbertDorfmann,96787,2016-09-06T00:51:13,http://www.europarl.europa.eu/meps/en/96787/_history.html
+322 28 45351,+333 88 1 75351,Italy,Insulare,9999-12-31T00:00:00,https://www.facebook.com/renato.soru,renato.soru@europarl.europa.eu,SORU,Renato,http://www.europarl.europa.eu/mepphoto/124860.jpg,https://twitter.com/renatosoru,124860,2016-09-09T01:37:56,http://www.europarl.europa.eu/meps/en/124860/_history.html
+322 28 45520,+333 88 1 75520,Italy,Nord-Orientale,9999-12-31T00:00:00,https://www.facebook.com/paolo.decastro,paolo.decastro@europarl.europa.eu,DE CASTRO,Paolo,http://www.europarl.europa.eu/mepphoto/96891.jpg,http://twitter.com/paolodecastro,96891,2016-08-09T10:33:59,http://www.europarl.europa.eu/meps/en/96891/_history.html
+322 28 45204,+333 88 1 75204,Latvia,,9999-12-31T00:00:00,https://www.facebook.com/kalniete.sandra/,sandra.kalniete@europarl.europa.eu,KALNIETE,Sandra,http://www.europarl.europa.eu/mepphoto/96934.jpg,https://twitter.com/kalniete,96934,2016-04-19T01:27:22,http://www.europarl.europa.eu/meps/en/96934/_history.html
+322 28 45276,+333 88 1 75276,Latvia,,9999-12-31T00:00:00,,iveta.grigule@europarl.europa.eu,GRIGULE,Iveta,http://www.europarl.europa.eu/mepphoto/124745.jpg,,124745,2016-09-06T01:02:37,http://www.europarl.europa.eu/meps/en/124745/_history.html
+322 28 45224,+333 88 1 75224,Latvia,,9999-12-31T00:00:00,,roberts.zile@europarl.europa.eu,Z?LE,Roberts,http://www.europarl.europa.eu/mepphoto/28615.jpg,http://twitter.com/robertszile,28615,2016-08-10T02:44:27,http://www.europarl.europa.eu/meps/en/28615/_history.html
+322 28 45205,+333 88 1 75205,Latvia,,9999-12-31T00:00:00,https://www.facebook.com/karinskrisjanis,krisjanis.karins@europarl.europa.eu,KARI?Š,Krišj?nis,http://www.europarl.europa.eu/mepphoto/96901.jpg,https://twitter.com/krisjaniskarins,96901,2016-09-08T01:11:23,http://www.europarl.europa.eu/meps/en/96901/_history.html
+322 28 45912,+333 88 1 75912,Latvia,,9999-12-31T00:00:00,https://www.facebook.com/tatjana.zdanoka,tatjana.zdanoka@europarl.europa.eu,ŽDANOKA,Tatjana,http://www.europarl.europa.eu/mepphoto/28619.jpg,https://twitter.com/Tatjana_Zdanoka,28619,2016-08-10T02:43:12,http://www.europarl.europa.eu/meps/en/28619/_history.html
+322 28 45810,+333 88 1 75810,Latvia,,9999-12-31T00:00:00,https://www.facebook.com/pages/Artis-Pabriks/126053140771837?fref=ts,artis.pabriks@europarl.europa.eu,PABRIKS,Artis,http://www.europarl.europa.eu/mepphoto/124743.jpg,https://twitter.com/Pabriks,124743,2016-08-10T02:01:44,http://www.europarl.europa.eu/meps/en/124743/_history.html
+322 28 45373,+333 88 1 75373,Latvia,,9999-12-31T00:00:00,https://www.facebook.com/andrejs.mamikins,andrejs.mamikins@europarl.europa.eu,MAMIKINS,Andrejs,http://www.europarl.europa.eu/mepphoto/124746.jpg,,124746,2016-09-10T01:30:14,http://www.europarl.europa.eu/meps/en/124746/_history.html
+322 28 45424,+333 88 1 75424,Latvia,,9999-12-31T00:00:00,https://www.facebook.com/inese.vaidere.9?ref=tn_tnmn,inese.vaidere@europarl.europa.eu,VAIDERE,Inese,http://www.europarl.europa.eu/mepphoto/28617.jpg,https://twitter.com/inesevaidere,28617,2016-08-10T02:34:01,http://www.europarl.europa.eu/meps/en/28617/_history.html
+322 28 45611,+333 88 1 75611,Lithuania,,9999-12-31T00:00:00,,petras.austrevicius@europarl.europa.eu,AUŠTREVI?IUS,Petras,http://www.europarl.europa.eu/mepphoto/124766.jpg,,124766,2016-08-13T00:40:39,http://www.europarl.europa.eu/meps/en/124766/_history.html
+322 28 45671,+333 88 1 75671,Lithuania,,9999-12-31T00:00:00,,rolandas.paksas@europarl.europa.eu,PAKSAS,Rolandas,http://www.europarl.europa.eu/mepphoto/96694.jpg,,96694,2016-09-09T01:23:43,http://www.europarl.europa.eu/meps/en/96694/_history.html
+322 28 45428,+333 88 1 75428,Lithuania,,9999-12-31T00:00:00,https://www.facebook.com/vilijablinkeviciute/  ,vilija.blinkeviciute@europarl.europa.eu,BLINKEVI?I?T?,Vilija,http://www.europarl.europa.eu/mepphoto/96681.jpg,,96681,2016-04-21T00:45:31,http://www.europarl.europa.eu/meps/en/96681/_history.html
+322 28 45698,+333 88 1 75698,Lithuania,,9999-12-31T00:00:00,https://www.facebook.com/home.php#!/VTomasevski,valdemar.tomasevski@europarl.europa.eu,TOMAŠEVSKI,Valdemar,http://www.europarl.europa.eu/mepphoto/96697.jpg,,96697,2016-06-19T01:45:14,http://www.europarl.europa.eu/meps/en/96697/_history.html
+322 28 45550,+333 88 1 77550,Lithuania,,9999-12-31T00:00:00,http://www.facebook.com/search.php?q=laima%20ANDRIKIEN%C4%96&init=quick&tas=0.3466527472001578&ref=ts#!/LaimaAndrikiene,laimaliucija.andrikiene@europarl.europa.eu,ANDRIKIEN?,Laima Liucija,http://www.europarl.europa.eu/mepphoto/28276.jpg,http://twitter.com/andrikiene,28276,2016-09-07T00:30:55,http://www.europarl.europa.eu/meps/en/28276/_history.html
+322 28 45427,+333 88 1 75427,Lithuania,,9999-12-31T00:00:00,https://www.facebook.com/zigmantas.balcytis,zigmantas.balcytis@europarl.europa.eu,BAL?YTIS,Zigmantas,http://www.europarl.europa.eu/mepphoto/96680.jpg,http://twitter.com/balcytis,96680,2016-09-01T00:33:36,http://www.europarl.europa.eu/meps/en/96680/_history.html
+322 28 45384,+333 88 1 75384,Lithuania,,9999-12-31T00:00:00,https://www.facebook.com/rope.bronis,bronis.rope@europarl.europa.eu,ROP?,Bronis,http://www.europarl.europa.eu/mepphoto/125214.jpg,,125214,2016-06-08T01:38:15,http://www.europarl.europa.eu/meps/en/125214/_history.html
+322 28 45522,+333 88 1 75522,Lithuania,,9999-12-31T00:00:00,,antanas.guoga@europarl.europa.eu,GUOGA,Antanas,http://www.europarl.europa.eu/mepphoto/124763.jpg,,124763,2016-09-02T01:03:24,http://www.europarl.europa.eu/meps/en/124763/_history.html
+322 28 45339,+333 88 1 75339,Lithuania,,9999-12-31T00:00:00,https://www.facebook.com/home.php#!/profile.php?id=1310804434,viktor.uspaskich@europarl.europa.eu,USPASKICH,Viktor,http://www.europarl.europa.eu/mepphoto/96698.jpg,http://twitter.com/ViktorUspaskich,96698,2016-08-10T02:33:55,http://www.europarl.europa.eu/meps/en/96698/_history.html
+322 28 45272,+333 88 1 75272,Lithuania,,9999-12-31T00:00:00,https://www.facebook.com/pages/Algirdas-Saudargas/203872939794909,algirdas.saudargas@europarl.europa.eu,SAUDARGAS,Algirdas,http://www.europarl.europa.eu/mepphoto/96696.jpg,http://twitter.com/Saudargas,96696,2016-06-19T01:35:56,http://www.europarl.europa.eu/meps/en/96696/_history.html
+322 28 45255,+333 88 1 75255,Lithuania,,9999-12-31T00:00:00,,valentinas.mazuronis@europarl.europa.eu,MAZURONIS,Valentinas,http://www.europarl.europa.eu/mepphoto/124768.jpg,,124768,2016-06-06T01:19:03,http://www.europarl.europa.eu/meps/en/124768/_history.html
+322 28 45612,+333 88 1 75612,Luxembourg,,9999-12-31T00:00:00,,charles.goerens@europarl.europa.eu,GOERENS,Charles,http://www.europarl.europa.eu/mepphoto/840.jpg,https://twitter.com/charlesgoerens,840,2016-09-10T01:02:39,http://www.europarl.europa.eu/meps/en/840/_history.html
+322 28 45136,+333 88 1 75136,Luxembourg,,9999-12-31T00:00:00,https://www.facebook.com/madydelvaux.lu/ ,mady.delvaux-stehres@europarl.europa.eu,DELVAUX,Mady,http://www.europarl.europa.eu/mepphoto/124776.jpg,,124776,2016-08-09T10:34:22,http://www.europarl.europa.eu/meps/en/124776/_history.html
+322 28 45162,+333 88 1 75162,Luxembourg,,9999-12-31T00:00:00,https://www.facebook.com/FrankEngel.eu,frank.engel@europarl.europa.eu,ENGEL,Frank,http://www.europarl.europa.eu/mepphoto/96876.jpg,,96876,2016-09-08T00:51:34,http://www.europarl.europa.eu/meps/en/96876/_history.html
+322 28 45246,+333 88 1 75246,Luxembourg,,9999-12-31T00:00:00,https://www.facebook.com/claude.turmes,claude.turmes@europarl.europa.eu,TURMES,Claude,http://www.europarl.europa.eu/mepphoto/4432.jpg,https://twitter.com/ClaudeTurmes,4432,2016-09-02T01:50:01,http://www.europarl.europa.eu/meps/en/4432/_history.html
+322 28 45113,+333 88 1 75113,Luxembourg,,9999-12-31T00:00:00,https://www.facebook.com/georges.bach.5,georges.bach@europarl.europa.eu,BACH,Georges,http://www.europarl.europa.eu/mepphoto/97293.jpg,,97293,2016-04-19T00:36:23,http://www.europarl.europa.eu/meps/en/97293/_history.html
+322 28 45460,+333 88 1 75460,Luxembourg,,9999-12-31T00:00:00,http://fr-fr.facebook.com/pages/Viviane-Reding/291423897690447,viviane.reding@europarl.europa.eu,REDING,Viviane,http://www.europarl.europa.eu/mepphoto/1185.jpg,https://twitter.com/VivianeRedingEU,1185,2016-08-10T02:08:53,http://www.europarl.europa.eu/meps/en/1185/_history.html
+322 28 45686,+333 88 1 75686,Malta,,9999-12-31T00:00:00,https://www.facebook.com/roberta.metsola,roberta.metsola@europarl.europa.eu,METSOLA,Roberta,http://www.europarl.europa.eu/mepphoto/118859.jpg,https://twitter.com/RobertaMetsola,118859,2016-08-10T01:54:23,http://www.europarl.europa.eu/meps/en/118859/_history.html
+322 28 45635,+333 88 1 75635,Malta,,9999-12-31T00:00:00,https://www.facebook.com/drmiriamdalli,miriam.dalli@europarl.europa.eu,DALLI,Miriam,http://www.europarl.europa.eu/mepphoto/124970.jpg,https://twitter.com/Miriamdalli,124970,2016-08-09T10:32:49,http://www.europarl.europa.eu/meps/en/124970/_history.html
